time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],
15.2,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.73,2156.99,3.98685e+08,-3.84079e+07,-5.56334e+07,143.691,887.076,356.605,-0.000145076,0.000106544,3.855e-05,-0.00055519,0.000409975,0.000145266,1,-9.29399e-07,6.70736e-07,2.6134e-07,1.84078e-05,1.69424e-09,-2047616.008591022,-5430053.051731453,3528330.920083123,4240.635086,-4533.250281,-4498.291857,4243.007589,-4529.48699,-4499.845319,-2.322682257e-06,2.63814177e-06,2.534856797e-06,0.549073,5.73622,419364,7389.02,31240.5,7571.42,7391.83,31230.1,7611.63,4.71294e-06,1,2.67547e-12,2.05245e+06,5.43288e+06,-3.52117e+06,-3661.91,4959.21,5499.81,2.61865e+10,-1.32746e+11,-5.77002e+10,1.05186e+06,7.32418e+06,-1.63559e+07,4.00771e+08,-3.30285e+07,-5.8874e+07,869.515,-1441.34,42527,2.64857e-23,0,0,1.08889e-08,1.00874e-08,-2.09764e-08,-3.05003e-07,1.79263e-06,7.03738e-07,3.13385e-09,6.70291e-07,-6.73425e-07,-3.22307e-05,3.51118e-05,3.47984e-05,0.0400852,0.0400607,0.0399727,-9.43422e-07,-9.64254e-09,9.55741e-07,-0,-0,-0,0,0,0,
15.3,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.73,2156.99,3.98685e+08,-3.84078e+07,-5.56334e+07,143.691,887.076,356.605,-0.000146014,0.000107223,3.8812e-05,-0.000562467,0.000415319,0.0001472,1,-9.3842e-07,6.78183e-07,2.61949e-07,1.85265e-05,1.71616e-09,-2047191.848554877,-5430506.43174855,3527880.981242005,4240.895504,-4532.55958,-4498.741896,4243.299159,-4528.746778,-4500.314937,-2.322895718e-06,2.637659388e-06,2.535213003e-06,0.548996,5.7363,419364,7383.99,31276.8,7389.92,7386.99,31266.4,7430.69,4.71294e-06,1,2.6755e-12,2.05208e+06,5.43337e+06,-3.52062e+06,-3658.45,4961.14,5506.74,2.61866e+10,-1.32745e+11,-5.77018e+10,1.05607e+06,7.3712e+06,-1.64616e+07,4.00771e+08,-3.30287e+07,-5.88698e+07,899.62,-1492.72,42765.5,0,0,1.32429e-23,1.08886e-08,1.00877e-08,-2.09763e-08,-3.05005e-07,1.79263e-06,7.03763e-07,3.01103e-09,6.70375e-07,-6.73386e-07,-3.22339e-05,3.51046e-05,3.48035e-05,0.0400316,0.0399803,0.0399599,-9.5232e-07,-2.27942e-09,9.5631e-07,-0,-0,-0,0,0,0,
15.4,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.73,2156.99,3.98685e+08,-3.84078e+07,-5.56334e+07,143.691,887.076,356.605,-0.000146946,0.000107897,3.90695e-05,-0.000569791,0.000420697,0.000149147,1,-9.31131e-07,6.74439e-07,2.57557e-07,1.86444e-05,1.73806e-09,-2046767.833116184,-5430959.560340468,3527431.178414143,4241.155764,-4531.869098,-4499.191697,4243.590773,-4528.006465,-4500.784427,-2.323109238e-06,2.637176724e-06,2.535569326e-06,0.548918,5.73639,419363,7427.22,31210.2,7534.61,7430.13,31199.5,7575.89,4.71294e-06,1,2.67552e-12,2.05172e+06,5.43387e+06,-3.52007e+06,-3654.98,4963.1,5513.73,2.61867e+10,-1.32745e+11,-5.77034e+10,1.06064e+06,7.41873e+06,-1.65683e+07,4.00771e+08,-3.30288e+07,-5.88655e+07,930.134,-1543.83,43006.8,2.64857e-23,0,1.32429e-23,1.08883e-08,1.0088e-08,-2.09763e-08,-3.05008e-07,1.79262e-06,7.03787e-07,2.88813e-09,6.70458e-07,-6.73346e-07,-3.22371e-05,3.50975e-05,3.48087e-05,0.0400263,0.0399617,0.0399895,-9.44907e-07,-6.10753e-09,9.5188e-07,-0,-0,-0,0,0,0,
15.5,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.73,2156.99,3.98685e+08,-3.84077e+07,-5.56333e+07,143.69,887.076,356.605,-0.000147882,0.000108573,3.93309e-05,-0.000577162,0.000426109,0.000151107,1,-9.3636e-07,6.75525e-07,2.61401e-07,1.87627e-05,1.7602e-09,-2046343.621003811,-5431412.802210206,3526981.149573312,4241.416074,-4531.178281,-4499.641621,4243.88264,-4527.265495,-4501.25415,-2.323322648e-06,2.636694161e-06,2.535925483e-06,0.54884,5.73648,419363,7379.61,31270.8,7463.97,7382.64,31260,7505.81,4.71294e-06,1,2.67555e-12,2.05135e+06,5.43436e+06,-3.51952e+06,-3651.53,4965.04,5520.68,2.61868e+10,-1.32744e+11,-5.77051e+10,1.06557e+06,7.46595e+06,-1.66741e+07,4.00771e+08,-3.3029e+07,-5.88612e+07,960.565,-1593.61,43246.8,0,0,1.32429e-23,1.0888e-08,1.00882e-08,-2.09763e-08,-3.0501e-07,1.79262e-06,7.03812e-07,2.76522e-09,6.70542e-07,-6.73307e-07,-3.22404e-05,3.50903e-05,3.48138e-05,0.0400293,0.0400442,0.0400056,-9.50013e-07,-5.10514e-09,9.55685e-07,-0,-0,-0,0,0,0,
15.6,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.73,2156.99,3.98685e+08,-3.84075e+07,-5.56333e+07,143.69,887.076,356.605,-0.000148812,0.000109244,3.95889e-05,-0.000584579,0.000431554,0.00015308,1,-9.29652e-07,6.7156e-07,2.57942e-07,1.88803e-05,1.78232e-09,-2045919.553524046,-5431865.79269514,3526531.256797034,4241.676226,-4530.487684,-4500.091308,4244.174549,-4526.524425,-4501.723744,-2.32353612e-06,2.636211315e-06,2.536281756e-06,0.548762,5.73657,419362,7318.37,31176.3,7509.53,7321.37,31165.4,7551.75,4.71294e-06,1,2.67558e-12,2.05099e+06,5.43486e+06,-3.51896e+06,-3648.07,4966.99,5527.66,2.61869e+10,-1.32743e+11,-5.77068e+10,1.07007e+06,7.51339e+06,-1.67806e+07,4.00772e+08,-3.30291e+07,-5.88568e+07,990.922,-1644.65,43487.1,0,0,0,1.08877e-08,1.00885e-08,-2.09762e-08,-3.05013e-07,1.79261e-06,7.03837e-07,2.64223e-09,6.70626e-07,-6.73268e-07,-3.22436e-05,3.50832e-05,3.4819e-05,0.0399551,0.0400243,0.0399621,-9.43182e-07,-9.15379e-09,9.52186e-07,-0,-0,-0,0,0,0,
15.7,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.73,2156.99,3.98685e+08,-3.84074e+07,-5.56332e+07,143.69,887.076,356.605,-0.000149744,0.000109918,3.9849e-05,-0.000592043,0.000437033,0.000155066,1,-9.32377e-07,6.73632e-07,2.6015e-07,1.89982e-05,1.80466e-09,-2045495.289370718,-5432318.896379807,3526081.13799396,4241.936428,-4529.796752,-4500.541117,4244.46671,-4525.782698,-4502.19357,-2.32374948e-06,2.63572857e-06,2.536637862e-06,0.548684,5.73666,419362,7381.62,31257.6,7510.08,7384.69,31246.5,7552.99,4.71294e-06,1,2.6756e-12,2.05062e+06,5.43536e+06,-3.51841e+06,-3644.64,4968.93,5534.59,2.61871e+10,-1.32742e+11,-5.77085e+10,1.0748e+06,7.56052e+06,-1.68863e+07,4.00772e+08,-3.30293e+07,-5.88525e+07,1021.15,-1694.7,43726,-2.64857e-23,0,0,1.08874e-08,1.00888e-08,-2.09762e-08,-3.05015e-07,1.7926e-06,7.03862e-07,2.51924e-09,6.70709e-07,-6.73229e-07,-3.22468e-05,3.5076e-05,3.48241e-05,0.0399908,0.0399771,0.0399318,-9.45784e-07,-7.16614e-09,9.54355e-07,-0,-0,-0,0,0,0,
15.8,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.73,2156.99,3.98685e+08,-3.84074e+07,-5.56332e+07,143.69,887.076,356.605,-0.000150677,0.000110589,4.01095e-05,-0.000599553,0.000442546,0.000157065,1,-9.32542e-07,6.71518e-07,2.60455e-07,1.9116e-05,1.82711e-09,-2045071.169868011,-5432771.748738355,3525631.155288561,4242.196472,-4529.106039,-4500.990689,4244.758913,-4525.04087,-4502.663267,-2.323962898e-06,2.635245544e-06,2.536994085e-06,0.548606,5.73675,419361,7348.77,31227,7546.92,7351.84,31215.7,7590.31,4.71294e-06,1,2.67563e-12,2.05026e+06,5.43585e+06,-3.51786e+06,-3641.19,4970.86,5541.54,2.61872e+10,-1.32742e+11,-5.77102e+10,1.07936e+06,7.60777e+06,-1.69923e+07,4.00772e+08,-3.30295e+07,-5.88481e+07,1051.42,-1745.48,43965.6,-2.64857e-23,1.32428e-23,0,1.08871e-08,1.0089e-08,-2.09762e-08,-3.05018e-07,1.7926e-06,7.03887e-07,2.39617e-09,6.70793e-07,-6.73189e-07,-3.22501e-05,3.50689e-05,3.48292e-05,0.0399769,0.0398932,0.0399999,-9.45825e-07,-9.36442e-09,9.54621e-07,-0,-0,-0,0,0,0,
15.9,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.73,2156.99,3.98685e+08,-3.84073e+07,-5.56332e+07,143.689,887.076,356.605,-0.00015161,0.000111264,4.03688e-05,-0.000607111,0.000448092,0.000159077,1,-9.33473e-07,6.74693e-07,2.59286e-07,1.92341e-05,1.84974e-09,-2044646.853674738,-5433224.714236822,3525180.946524388,4242.456566,-4528.414992,-4501.440383,4245.051368,-4524.298386,-4503.133196,-2.324176207e-06,2.634762617e-06,2.537350141e-06,0.548529,5.73684,419360,7346.37,31156.8,7458.35,7349.53,31145.5,7502.21,4.71294e-06,1,2.67566e-12,2.0499e+06,5.43635e+06,-3.5173e+06,-3637.74,4972.8,5548.49,2.61873e+10,-1.32741e+11,-5.77119e+10,1.08376e+06,7.65502e+06,-1.70983e+07,4.00772e+08,-3.30297e+07,-5.88437e+07,1081.55,-1796.4,44204.4,0,1.32428e-23,0,1.08868e-08,1.00893e-08,-2.09761e-08,-3.05021e-07,1.79259e-06,7.03912e-07,2.27309e-09,6.70877e-07,-6.7315e-07,-3.22533e-05,3.50617e-05,3.48344e-05,0.040042,0.0399637,0.0400202,-9.46633e-07,-6.27347e-09,9.53412e-07,-0,-0,-0,0,0,0,
16,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84072e+07,-5.56332e+07,143.689,887.076,356.605,-0.000152543,0.000111932,4.06355e-05,-0.000614714,0.000453672,0.000161102,1,-9.33424e-07,6.6789e-07,2.6679e-07,1.93519e-05,1.87247e-09,-2044222.682174081,-5433677.428442257,3524730.873916448,4242.716502,-4527.724164,-4501.88984,4245.343864,-4523.555801,-4503.602997,-2.324389574e-06,2.63427941e-06,2.537706313e-06,0.548451,5.73692,419360,7301.87,31263.2,7578.94,7305,31251.7,7623.44,4.71294e-06,1,2.67568e-12,2.04953e+06,5.43685e+06,-3.51675e+06,-3634.29,4974.74,5555.46,2.61874e+10,-1.3274e+11,-5.77136e+10,1.0885e+06,7.70236e+06,-1.72045e+07,4.00772e+08,-3.30299e+07,-5.88393e+07,1111.89,-1846.8,44444.4,0,0,0,1.08865e-08,1.00896e-08,-2.09761e-08,-3.05023e-07,1.79259e-06,7.03938e-07,2.14993e-09,6.70961e-07,-6.73111e-07,-3.22565e-05,3.50545e-05,3.48395e-05,0.0400997,0.0400142,0.0400461,-9.46461e-07,-1.31606e-08,9.60877e-07,-0,-0,-0,0,0,0,
16.1,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84071e+07,-5.56331e+07,143.689,887.076,356.605,-0.000153478,0.000112607,4.08973e-05,-0.000622365,0.000459286,0.00016314,1,-9.34184e-07,6.75598e-07,2.61779e-07,1.94701e-05,1.89542e-09,-2043798.313979581,-5434130.255713174,3524280.575232288,4242.976489,-4527.033001,-4502.33942,4245.636609,-4522.812561,-4504.073029,-2.324602832e-06,2.633796303e-06,2.538062319e-06,0.548373,5.73701,419359,7390.91,31230.4,7462.39,7394.18,31218.8,7507.49,4.71294e-06,1,2.67571e-12,2.04917e+06,5.43735e+06,-3.51619e+06,-3630.83,4976.66,5562.4,2.61875e+10,-1.32739e+11,-5.77153e+10,1.09186e+06,7.7495e+06,-1.73107e+07,4.00772e+08,-3.30301e+07,-5.88348e+07,1141.58,-1900.22,44681.7,0,6.62141e-24,0,1.08862e-08,1.00899e-08,-2.09761e-08,-3.05026e-07,1.79258e-06,7.03963e-07,2.02677e-09,6.71045e-07,-6.73071e-07,-3.22598e-05,3.50474e-05,3.48447e-05,0.0400794,0.0399507,0.0399447,-9.47097e-07,-5.53674e-09,9.55827e-07,-0,-0,-0,0,0,0,
16.2,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84071e+07,-5.56331e+07,143.689,887.076,356.605,-0.000154408,0.000113278,4.11602e-05,-0.000630062,0.000464933,0.000165192,1,-9.30588e-07,6.70566e-07,2.62902e-07,1.95877e-05,1.9184e-09,-2043374.090502539,-5434582.831742442,3523830.412744745,4243.236317,-4526.342058,-4502.788762,4245.929397,-4522.069221,-4504.542932,-2.324816147e-06,2.633312915e-06,2.538418442e-06,0.548295,5.7371,419359,7413.41,31273.5,7614.01,7416.59,31261.5,7659.74,4.71294e-06,1,2.67573e-12,2.04881e+06,5.43784e+06,-3.51563e+06,-3627.36,4978.6,5569.37,2.61876e+10,-1.32739e+11,-5.7717e+10,1.09633e+06,7.79683e+06,-1.74169e+07,4.00772e+08,-3.30303e+07,-5.88303e+07,1171.87,-1951.6,44922.1,-2.64856e-23,0,0,1.08859e-08,1.00902e-08,-2.0976e-08,-3.05028e-07,1.79258e-06,7.03989e-07,1.90352e-09,6.71129e-07,-6.73032e-07,-3.2263e-05,3.50402e-05,3.48498e-05,0.0400988,0.0399969,0.039977,-9.43378e-07,-1.06531e-08,9.5691e-07,-0,-0,-0,0,0,0,
16.3,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84069e+07,-5.5633e+07,143.688,887.076,356.605,-0.00015534,0.000113951,4.14201e-05,-0.000637806,0.000470614,0.000167256,1,-9.31571e-07,6.73014e-07,2.59843e-07,1.97056e-05,1.94154e-09,-2042949.670318095,-5435035.520773715,3523380.02415265,4243.496196,-4525.65078,-4503.238228,4246.222436,-4521.325224,-4505.013065,-2.325029355e-06,2.632829628e-06,2.538774397e-06,0.548217,5.73719,419358,7380.11,31211.4,7534.22,7383.39,31199.5,7580.4,4.71294e-06,1,2.67576e-12,2.04844e+06,5.43834e+06,-3.51508e+06,-3623.91,4980.52,5576.31,2.61877e+10,-1.32738e+11,-5.77188e+10,1.10037e+06,7.84392e+06,-1.75228e+07,4.00772e+08,-3.30304e+07,-5.88258e+07,1201.83,-2003.66,45160.6,-2.64856e-23,6.6214e-24,0,1.08856e-08,1.00905e-08,-2.0976e-08,-3.05031e-07,1.79257e-06,7.04015e-07,1.78027e-09,6.71212e-07,-6.72993e-07,-3.22663e-05,3.5033e-05,3.4855e-05,0.0400444,0.0400292,0.0399902,-9.44237e-07,-8.28891e-09,9.53812e-07,-0,-0,-0,0,0,0,
16.4,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84068e+07,-5.5633e+07,143.688,887.077,356.605,-0.000156271,0.000114623,4.16756e-05,-0.000645596,0.000476328,0.000169334,1,-9.31032e-07,6.7204e-07,2.55484e-07,1.98232e-05,1.96479e-09,-2042525.394886245,-5435487.958603773,3522929.771808456,4243.755916,-4524.959722,-4503.687455,4246.51552,-4520.581127,-4505.483067,-2.325242618e-06,2.632346059e-06,2.539130469e-06,0.548139,5.73728,419358,7325.09,31158.8,7543.33,7328.39,31146.7,7589.96,4.71294e-06,1,2.67579e-12,2.04808e+06,5.43884e+06,-3.51452e+06,-3620.47,4982.44,5583.26,2.61878e+10,-1.32737e+11,-5.77205e+10,1.10495e+06,7.89115e+06,-1.76287e+07,4.00772e+08,-3.30306e+07,-5.88213e+07,1232.02,-2054.45,45400,0,6.6214e-24,1.32428e-23,1.08852e-08,1.00907e-08,-2.0976e-08,-3.05034e-07,1.79256e-06,7.04041e-07,1.65694e-09,6.71296e-07,-6.72953e-07,-3.22695e-05,3.50258e-05,3.48601e-05,0.0399023,0.0400377,0.0400511,-9.43574e-07,-9.34711e-09,9.49413e-07,-0,-0,-0,0,0,0,
16.5,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84068e+07,-5.5633e+07,143.688,887.077,356.605,-0.000157205,0.000115295,4.19357e-05,-0.000653433,0.000482076,0.000171424,1,-9.34154e-07,6.72282e-07,2.60126e-07,1.99412e-05,1.98825e-09,-2042100.922743729,-5435940.509361376,3522479.293342295,4244.015687,-4524.268328,-4504.136805,4246.808857,-4519.83637,-4505.953299,-2.325455772e-06,2.631862592e-06,2.539486374e-06,0.548061,5.73737,419357,7327.9,31225,7527.45,7331.28,31212.7,7574.74,4.71294e-06,1,2.67581e-12,2.04772e+06,5.43934e+06,-3.51396e+06,-3617.06,4984.38,5590.21,2.61879e+10,-1.32736e+11,-5.77223e+10,1.11007e+06,7.93847e+06,-1.77345e+07,4.00773e+08,-3.30308e+07,-5.88167e+07,1262.28,-2103.53,45639,2.64856e-23,0,1.32428e-23,1.08849e-08,1.0091e-08,-2.0976e-08,-3.05036e-07,1.79256e-06,7.04067e-07,1.53361e-09,6.7138e-07,-6.72914e-07,-3.22727e-05,3.50186e-05,3.48653e-05,0.0399709,0.0400457,0.0400448,-9.46573e-07,-9.18968e-09,9.54016e-07,-0,-0,-0,0,0,0,
16.6,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84067e+07,-5.56329e+07,143.688,887.077,356.605,-0.000158138,0.000115967,4.21997e-05,-0.000661316,0.000487857,0.000173528,1,-9.33563e-07,6.71595e-07,2.63973e-07,2.00591e-05,2.01185e-09,-2041676.595382065,-5436392.808965531,3522028.951168029,4244.275299,-4523.577155,-4504.585918,4247.102236,-4519.091513,-4506.423402,-2.325668984e-06,2.631378843e-06,2.539842395e-06,0.547984,5.73746,419356,7367.8,31291.5,7556.43,7371.22,31279.1,7604.42,4.71294e-06,1,2.67584e-12,2.04736e+06,5.43984e+06,-3.5134e+06,-3613.61,4986.31,5597.18,2.6188e+10,-1.32735e+11,-5.77241e+10,1.11459e+06,7.98586e+06,-1.78408e+07,4.00773e+08,-3.30311e+07,-5.88122e+07,1292.4,-2154.31,45878,0,0,0,1.08846e-08,1.00913e-08,-2.09759e-08,-3.05039e-07,1.79255e-06,7.04094e-07,1.41019e-09,6.71464e-07,-6.72874e-07,-3.2276e-05,3.50114e-05,3.48704e-05,0.0400649,0.040071,0.0399812,-9.45858e-07,-9.96073e-09,9.57823e-07,-0,-0,-0,0,0,0,
16.7,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84066e+07,-5.56329e+07,143.688,887.077,356.605,-0.00015907,0.000116636,4.2462e-05,-0.000669247,0.000493673,0.000175644,1,-9.31589e-07,6.69294e-07,2.62387e-07,2.01768e-05,2.03552e-09,-2041252.071289342,-5436845.221441047,3521578.382836229,4244.534962,-4522.885646,-4505.035153,4247.395866,-4518.346,-4506.893734,-2.325882087e-06,2.630895195e-06,2.540198249e-06,0.547906,5.73754,419356,7359.94,31239.6,7622.22,7363.32,31226.9,7670.71,4.71294e-06,1,2.67587e-12,2.047e+06,5.44034e+06,-3.51284e+06,-3610.16,4988.23,5604.14,2.61881e+10,-1.32735e+11,-5.77259e+10,1.11856e+06,8.03311e+06,-1.7947e+07,4.00773e+08,-3.30313e+07,-5.88076e+07,1322.34,-2206.67,46116.8,0,0,-1.32428e-23,1.08843e-08,1.00916e-08,-2.09759e-08,-3.05042e-07,1.79255e-06,7.0412e-07,1.28677e-09,6.71548e-07,-6.72835e-07,-3.22792e-05,3.50042e-05,3.48756e-05,0.0400487,0.0399819,0.040044,-9.4376e-07,-1.23452e-08,9.56197e-07,-0,-0,-0,0,0,0,
16.8,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84065e+07,-5.56329e+07,143.687,887.077,356.605,-0.000159994,0.0001173,4.27221e-05,-0.000677223,0.000499521,0.000177774,1,-9.23549e-07,6.63744e-07,2.6011e-07,2.02935e-05,2.05912e-09,-2040827.69201258,-5437297.382803572,3521127.950847577,4244.794466,-4522.194358,-4505.484151,4247.689536,-4517.600388,-4507.363936,-2.326095246e-06,2.630411266e-06,2.54055422e-06,0.547828,5.73763,419355,7266.29,31158,7668.47,7269.64,31145.2,7717.34,4.71294e-06,1,2.67589e-12,2.04664e+06,5.44083e+06,-3.51228e+06,-3606.72,4990.15,5611.08,2.61883e+10,-1.32734e+11,-5.77277e+10,1.12261e+06,8.0803e+06,-1.80529e+07,4.00773e+08,-3.30315e+07,-5.88029e+07,1352.19,-2258.52,46354.7,0,6.62139e-24,0,1.08839e-08,1.00919e-08,-2.09759e-08,-3.05044e-07,1.79254e-06,7.04147e-07,1.16327e-09,6.71632e-07,-6.72795e-07,-3.22825e-05,3.4997e-05,3.48807e-05,0.0399635,0.0400006,0.0399515,-9.35597e-07,-1.79795e-08,9.53881e-07,-0,-0,-0,0,0,0,
16.9,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84064e+07,-5.56328e+07,143.687,887.077,356.605,-0.000160927,0.000117969,4.29862e-05,-0.000685246,0.000505403,0.000179916,1,-9.33259e-07,6.68706e-07,2.64002e-07,2.04112e-05,2.08309e-09,-2040403.115998093,-5437749.656966646,3520677.292680376,4245.054021,-4521.502734,-4505.933272,4247.983456,-4516.85412,-4507.834367,-2.326308299e-06,2.629927439e-06,2.540910023e-06,0.54775,5.73772,419355,7276.21,31265.4,7562.28,7279.74,31252.5,7611.89,4.71294e-06,1,2.67592e-12,2.04627e+06,5.44133e+06,-3.51172e+06,-3603.31,4992.04,5617.97,2.61884e+10,-1.32733e+11,-5.77295e+10,1.12665e+06,8.12709e+06,-1.8158e+07,4.00773e+08,-3.30317e+07,-5.87983e+07,1381.78,-2309.95,46590.7,-2.64856e-23,6.62139e-24,0,1.08836e-08,1.00922e-08,-2.09758e-08,-3.05047e-07,1.79254e-06,7.04174e-07,1.03977e-09,6.71716e-07,-6.72756e-07,-3.22857e-05,3.49898e-05,3.48859e-05,0.0399557,0.0399716,0.0399789,-9.45182e-07,-1.31022e-08,9.57734e-07,-0,-0,-0,0,0,0,
17,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.74,2156.99,3.98685e+08,-3.84063e+07,-5.56328e+07,143.687,887.077,356.605,-0.000161855,0.000118639,4.32431e-05,-0.000693316,0.000511318,0.000182072,1,-9.28435e-07,6.69878e-07,2.56961e-07,2.05286e-05,2.10711e-09,-2039978.684834673,-5438201.680057192,3520226.770907574,4245.313418,-4520.81133,-4506.382155,4248.277418,-4516.107752,-4508.304668,-2.326521405e-06,2.629443331e-06,2.541265943e-06,0.547672,5.73781,419354,7334.18,31181,7601.03,7337.69,31167.9,7651.17,4.71294e-06,1,2.67594e-12,2.04591e+06,5.44183e+06,-3.51116e+06,-3599.86,4993.95,5624.93,2.61885e+10,-1.32732e+11,-5.77313e+10,1.13047e+06,8.17434e+06,-1.82642e+07,4.00773e+08,-3.30319e+07,-5.87936e+07,1411.52,-2362.38,46828.3,2.64855e-23,0,1.32428e-23,1.08833e-08,1.00925e-08,-2.09758e-08,-3.0505e-07,1.79253e-06,7.04201e-07,9.16177e-10,6.718e-07,-6.72716e-07,-3.2289e-05,3.49826e-05,3.4891e-05,0.0399223,0.0400183,0.0399905,-9.40235e-07,-1.20142e-08,9.50653e-07,-0,-0,-0,0,0,0,
