time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],gyro_omega1_c(X)[rad/s],gyro_omega1_c(Y)[rad/s],gyro_omega1_c(Z)[rad/s],gyro_omega2_c(X)[rad/s],gyro_omega2_c(Y)[rad/s],gyro_omega2_c(Z)[rad/s],clock_sensor[sec],
122.5,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.24,3.987e+08,-3.83127e+07,-5.55952e+07,143.429,887.1,356.641,0.0423371,0.00580911,0.0366522,-0.219164,-0.0156054,-0.20209,-0.954402,-5.51987e-07,7.87486e-07,-2.3489e-07,0.00562988,0.000158478,-1578732.746077951,-5875581.081888308,3020972.69166098,4488.35935,-3760.933207,-4946.97198,2352.204455,-6893.847791,-2388.41304,-2.400800895e-06,2.709616459e-06,2.678917761e-06,0.463395,5.8265,418835,3379.62,27103.4,13940.2,14464.4,26970.2,1932.4,4.71298e-06,1,2.69981e-12,3.56457e+06,2.98356e+06,-4.95311e+06,125538,-334934,-111420,-3.09623e+10,-1.43703e+11,5.21139e+09,-5.15618e+09,1.33177e+09,6.08891e+09,3.51955e+08,-2.01975e+08,6.72712e+06,-7.24637e+06,-1.22746e+07,1.02631e+07,0,-2.64739e-23,0,1.77649e-08,-3.61185e-09,-1.4153e-08,3.11152e-07,1.72645e-06,-5.00327e-08,4.34296e-07,2.88596e-07,-7.22892e-07,-1.42736e-05,5.80156e-05,1.4586e-05,0.0400543,0.0399684,0.0400918,-1.00405e-06,5.02501e-07,5.02156e-07,-0,-0,-0,0,0,0,0.044612,0.00580521,0.0366533,0.0423399,0.00881472,0.0366533,122.11,
122.6,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.24,3.987e+08,-3.83126e+07,-5.55951e+07,143.428,887.1,356.641,0.0423366,0.00580989,0.036652,-0.221153,-0.0159087,-0.203869,-0.953559,-5.45142e-07,7.86767e-07,-2.44438e-07,0.00562984,0.000158475,-1578283.811635717,-5875957.212250812,3020477.879138653,4488.560141,-3760.185792,-4947.357324,2328.73834,-6912.10186,-2358.461242,-2.401362941e-06,2.71071674e-06,2.679717556e-06,0.463313,5.82658,418834,3409.01,27003.9,14033.7,14555.5,26871.7,1955.73,4.71298e-06,1,2.69983e-12,3.57809e+06,2.95017e+06,-4.96335e+06,124398,-335839,-109954,-3.14919e+10,-1.43565e+11,5.80136e+09,-5.15467e+09,1.37641e+09,6.08012e+09,3.51208e+08,-2.03232e+08,7.78935e+06,-7.29707e+06,-1.22041e+07,1.03109e+07,2.64738e-23,0,0,1.78692e-08,-3.74197e-09,-1.41272e-08,3.1818e-07,1.7309e-06,-5.60171e-08,4.38098e-07,2.8404e-07,-7.22137e-07,-1.40703e-05,5.81434e-05,1.43336e-05,0.0399905,0.0400391,0.0401691,-1.00111e-06,5.06469e-07,4.91826e-07,-0,-0,-0,0,0,0,0.044612,0.00580521,0.0366533,0.0423399,0.00881472,0.0366533,122.11,
122.7,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.24,3.987e+08,-3.83126e+07,-5.55951e+07,143.428,887.1,356.641,0.042336,0.00581069,0.0366517,-0.223141,-0.016212,-0.205646,-0.952709,-5.45399e-07,7.92746e-07,-2.50467e-07,0.00562979,0.000158472,-1577835.037699277,-5876333.11660974,3019983.227128031,4488.760793,-3759.438629,-4947.742449,2305.190154,-6930.147064,-2328.447474,-2.401923216e-06,2.711632409e-06,2.680549158e-06,0.463232,5.82666,418834,3462.1,27171.9,14109.2,14772.4,26975.9,1855.19,4.71298e-06,1,2.69985e-12,3.5915e+06,2.91669e+06,-4.97345e+06,123254,-336733,-108485,-3.20214e+10,-1.43423e+11,6.39042e+09,-5.15299e+09,1.421e+09,6.07116e+09,3.50456e+08,-2.04482e+08,8.85647e+06,-7.34753e+06,-1.21333e+07,1.03583e+07,0,0,0,1.79729e-08,-3.87311e-09,-1.40998e-08,3.25255e-07,1.73524e-06,-6.2056e-08,4.41852e-07,2.79496e-07,-7.21348e-07,-1.38674e-05,5.82674e-05,1.40822e-05,0.0399712,0.0401613,0.0400257,-1.00522e-06,5.17123e-07,4.84981e-07,-0,-0,-0,0,0,0,0.044612,0.00580521,0.0366533,0.0423399,0.00881472,0.0366533,122.11,
122.8,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.24,3.987e+08,-3.83125e+07,-5.55951e+07,143.428,887.1,356.641,0.0423355,0.00581149,0.0366514,-0.225127,-0.0165151,-0.207422,-0.951852,-5.46888e-07,8.04251e-07,-2.57825e-07,0.00562974,0.00015847,-1577386.06310315,-5876709.097486422,3019488.337541756,4488.961469,-3758.691118,-4948.127667,2281.560984,-6947.982562,-2298.373163,-2.402480279e-06,2.712361601e-06,2.681411079e-06,0.46315,5.82674,418834,3509.4,27119.3,13897.1,14879.6,26776.6,1586.67,4.71298e-06,1,2.69986e-12,3.60479e+06,2.88311e+06,-4.9834e+06,122106,-337618,-107014,-3.25507e+10,-1.43276e+11,6.97855e+09,-5.15114e+09,1.46554e+09,6.062e+09,3.49699e+08,-2.05725e+08,9.92845e+06,-7.39776e+06,-1.20621e+07,1.04055e+07,0,-2.64738e-23,-1.32369e-23,1.80761e-08,-4.00525e-09,-1.40708e-08,3.32377e-07,1.73946e-06,-6.81486e-08,4.45559e-07,2.74967e-07,-7.20526e-07,-1.36648e-05,5.83878e-05,1.38319e-05,0.0400302,0.0399944,0.040109,-1.01052e-06,5.33289e-07,4.76771e-07,-0,-0,-0,0,0,0,0.044612,0.00580521,0.0366533,0.0423399,0.00881472,0.0366533,122.11,
122.9,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.24,3.987e+08,-3.83124e+07,-5.5595e+07,143.428,887.1,356.641,0.0423349,0.00581229,0.0366512,-0.227111,-0.0168181,-0.209195,-0.950986,-5.41365e-07,7.95902e-07,-2.57099e-07,0.00562969,0.000158467,-1576937.249051269,-5877084.852400991,3018993.608522792,4489.162008,-3757.94386,-4948.512666,2257.851178,-6965.608112,-2268.23872,-2.403032927e-06,2.712901849e-06,2.682302226e-06,0.463068,5.82682,418833,3394.77,27061.9,14088.4,14860.7,26809.4,1663.84,4.71298e-06,1,2.69988e-12,3.61796e+06,2.84945e+06,-4.99321e+06,120954,-338492,-105539,-3.30798e+10,-1.43125e+11,7.56574e+09,-5.14912e+09,1.51004e+09,6.05266e+09,3.48936e+08,-2.0696e+08,1.10052e+07,-7.44774e+06,-1.19905e+07,1.04523e+07,0,0,0,1.81786e-08,-4.13839e-09,-1.40402e-08,3.39545e-07,1.74357e-06,-7.42942e-08,4.49218e-07,2.70452e-07,-7.1967e-07,-1.34626e-05,5.85045e-05,1.35826e-05,0.0400026,0.0400945,0.0401156,-1.00876e-06,5.29589e-07,4.76611e-07,-0,-0,-0,0,0,0,0.044612,0.00580521,0.0366533,0.0423399,0.00881472,0.0366533,122.11,
123,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.24,3.987e+08,-3.83123e+07,-5.5595e+07,143.427,887.1,356.641,0.0423344,0.00581309,0.0366509,-0.229093,-0.0171211,-0.210968,-0.950114,-5.37843e-07,8.03252e-07,-2.65118e-07,0.00562964,0.000158464,-1576488.234327715,-5877460.683769681,3018498.641901804,4489.36257,-3757.196253,-4948.897758,2234.061827,-6983.022894,-2238.045578,-2.403579677e-06,2.713251353e-06,2.683221051e-06,0.462986,5.8269,418833,3503.71,27102.5,14076.8,15073.1,26746.8,1545.23,4.71298e-06,1,2.6999e-12,3.63102e+06,2.81571e+06,-5.00287e+06,119798,-339356,-104061,-3.36086e+10,-1.4297e+11,8.15196e+09,-5.14694e+09,1.55449e+09,6.04312e+09,3.48169e+08,-2.08188e+08,1.20868e+07,-7.4975e+06,-1.19185e+07,1.04987e+07,0,0,0,1.82805e-08,-4.2725e-09,-1.4008e-08,3.46758e-07,1.74756e-06,-8.04919e-08,4.52829e-07,2.65952e-07,-7.18781e-07,-1.32607e-05,5.86174e-05,1.33345e-05,0.0400455,0.0400328,0.0400352,-1.00895e-06,5.41573e-07,4.67671e-07,-0,-0,-0,0,0,0,0.044612,0.00580521,0.0366533,0.0423399,0.00881472,0.0366533,122.11,
123.1,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.24,3.987e+08,-3.83122e+07,-5.55949e+07,143.427,887.1,356.641,0.0423339,0.00581389,0.0366507,-0.231073,-0.0174239,-0.212738,-0.949233,-5.3991e-07,8.04608e-07,-2.66293e-07,0.00562959,0.000158461,-1576039.380179588,-5877836.289223798,3018003.835895727,4489.562994,-3756.448899,-4949.282631,2210.193285,-7000.22667,-2207.794147,-2.404119281e-06,2.713407725e-06,2.684166402e-06,0.462905,5.82698,418832,3372.86,27045.1,13997.2,15022.4,26667.6,1377.36,4.71298e-06,1,2.69992e-12,3.64396e+06,2.78187e+06,-5.01238e+06,118638,-340210,-102581,-3.41372e+10,-1.4281e+11,8.73719e+09,-5.14458e+09,1.59889e+09,6.03341e+09,3.47396e+08,-2.09408e+08,1.31731e+07,-7.54701e+06,-1.18462e+07,1.05448e+07,0,0,0,1.83818e-08,-4.40757e-09,-1.39743e-08,3.54016e-07,1.75144e-06,-8.67408e-08,4.56392e-07,2.61467e-07,-7.17859e-07,-1.30593e-05,5.87266e-05,1.30874e-05,0.0400484,0.0401037,0.0401206,-1.01468e-06,5.47548e-07,4.6554e-07,-0,-0,-0,0,0,0,0.0424076,0.00581309,0.0366509,0.0423344,0.00789916,0.0366509,123.11,
123.2,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.24,3.987e+08,-3.83121e+07,-5.55949e+07,143.427,887.1,356.641,0.0423333,0.0058147,0.0366504,-0.233051,-0.0177267,-0.214507,-0.948346,-5.34095e-07,8.03333e-07,-2.70708e-07,0.00562954,0.000158459,-1575590.325355074,-5878211.971062325,3017508.792269276,4489.763442,-3755.701197,-4949.667596,2186.246648,-7017.218641,-2177.485868,-2.404650215e-06,2.713369235e-06,2.685136673e-06,0.462823,5.82706,418832,3362.04,27010.4,14067,15099.7,26625.6,1349.17,4.71299e-06,1,2.69994e-12,3.65679e+06,2.74795e+06,-5.02174e+06,117474,-341053,-101097,-3.46656e+10,-1.42646e+11,9.32142e+09,-5.14206e+09,1.64324e+09,6.0235e+09,3.46618e+08,-2.10621e+08,1.42642e+07,-7.59628e+06,-1.17735e+07,1.05906e+07,1.32369e-23,0,0,1.84825e-08,-4.54359e-09,-1.39389e-08,3.61318e-07,1.75521e-06,-9.30401e-08,4.59905e-07,2.56999e-07,-7.16904e-07,-1.28583e-05,5.88321e-05,1.28415e-05,0.0399667,0.0400009,0.0400536,-1.01248e-06,5.50878e-07,4.60135e-07,-0,-0,-0,0,0,0,0.0424076,0.00581309,0.0366509,0.0423344,0.00789916,0.0366509,123.11,
123.3,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.24,3.987e+08,-3.8312e+07,-5.55949e+07,143.427,887.1,356.641,0.0423328,0.0058155,0.0366501,-0.235028,-0.0180293,-0.216275,-0.94745,-5.36027e-07,8.03269e-07,-2.66772e-07,0.00562949,0.000158456,-1575141.431133543,-5878587.427036884,3017013.90930133,4489.963752,-3754.953748,-4950.052343,2162.222268,-7033.998576,-2147.121154,-2.405171199e-06,2.713133574e-06,2.686130652e-06,0.462741,5.82714,418832,3277.08,27084.6,14158.2,15156.3,26709.8,1283,4.71299e-06,1,2.69996e-12,3.6695e+06,2.71395e+06,-5.03095e+06,116307,-341886,-99611.4,-3.51937e+10,-1.42477e+11,9.90462e+09,-5.13937e+09,1.68753e+09,6.01342e+09,3.45835e+08,-2.11827e+08,1.53599e+07,-7.64532e+06,-1.17004e+07,1.06361e+07,1.32369e-23,2.64738e-23,1.32369e-23,1.85824e-08,-4.68053e-09,-1.39019e-08,3.68664e-07,1.75885e-06,-9.9389e-08,4.63369e-07,2.52547e-07,-7.15916e-07,-1.26579e-05,5.89338e-05,1.25968e-05,0.0400413,0.0400131,0.0400346,-1.01798e-06,5.55402e-07,4.63046e-07,-0,-0,-0,0,0,0,0.0424076,0.00581309,0.0366509,0.0423344,0.00789916,0.0366509,123.11,
123.4,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.25,3.987e+08,-3.83119e+07,-5.55949e+07,143.426,887.1,356.641,0.0423323,0.00581631,0.0366498,-0.237002,-0.0183318,-0.21804,-0.946548,-5.32698e-07,8.12334e-07,-2.80711e-07,0.00562944,0.000158453,-1574692.336238164,-5878962.959320071,3016518.788702653,4490.164086,-3754.20595,-4950.437182,2138.121251,-7050.565695,-2116.70145,-2.405680666e-06,2.712699082e-06,2.687146678e-06,0.46266,5.82722,418831,3375.3,27043.2,14042.5,15317.2,26534.5,1107.5,4.71299e-06,1,2.69998e-12,3.6821e+06,2.67986e+06,-5.04001e+06,115135,-342709,-98122.6,-3.57215e+10,-1.42304e+11,1.04868e+10,-5.13651e+09,1.73177e+09,6.00314e+09,3.45047e+08,-2.13025e+08,1.64602e+07,-7.69411e+06,-1.16269e+07,1.06812e+07,0,0,0,1.86817e-08,-4.81839e-09,-1.38633e-08,3.76052e-07,1.76239e-06,-1.05787e-07,4.66783e-07,2.48112e-07,-7.14895e-07,-1.24579e-05,5.90317e-05,1.23533e-05,0.0400087,0.040057,0.0400433,-1.01816e-06,5.69041e-07,4.48047e-07,-0,-0,-0,0,0,0,0.0424076,0.00581309,0.0366509,0.0423344,0.00789916,0.0366509,123.11,
123.5,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.25,3.987e+08,-3.83119e+07,-5.55948e+07,143.426,887.1,356.641,0.0423317,0.00581713,0.0366496,-0.238975,-0.0186342,-0.219804,-0.945637,-5.34463e-07,8.13566e-07,-2.79925e-07,0.00562939,0.00015845,-1574243.40196242,-5879338.265798982,3016023.828794084,4490.364282,-3753.458405,-4950.821803,2113.943957,-7066.919771,-2086.22717,-2.406177298e-06,2.712063535e-06,2.688183484e-06,0.462578,5.8273,418831,3293.13,27046.7,14063.3,15342.3,26528.1,1009.79,4.71299e-06,1,2.69999e-12,3.69458e+06,2.64569e+06,-5.04893e+06,113960,-343521,-96631.1,-3.62489e+10,-1.42126e+11,1.10679e+10,-5.13348e+09,1.77596e+09,5.99268e+09,3.44254e+08,-2.14215e+08,1.75652e+07,-7.74265e+06,-1.1553e+07,1.07259e+07,1.32369e-23,-2.64737e-23,0,1.87803e-08,-4.95714e-09,-1.38232e-08,3.83482e-07,1.7658e-06,-1.12232e-07,4.70147e-07,2.43695e-07,-7.13842e-07,-1.22584e-05,5.91258e-05,1.21111e-05,0.0400671,0.0400958,0.0401039,-1.02339e-06,5.74828e-07,4.4774e-07,-0,-0,-0,0,0,0,0.0424076,0.00581309,0.0366509,0.0423344,0.00789916,0.0366509,123.11,
123.6,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.25,3.987e+08,-3.83117e+07,-5.55948e+07,143.426,887.1,356.641,0.0423312,0.00581795,0.0366493,-0.240946,-0.0189365,-0.221566,-0.94472,-5.32005e-07,8.24188e-07,-2.92712e-07,0.00562934,0.000158447,-1573794.267008147,-5879713.648516821,3015528.631236449,4490.564502,-3752.710512,-4951.206515,2089.691501,-7083.060044,-2055.699765,-2.406659494e-06,2.711225345e-06,2.689239353e-06,0.462496,5.82738,418830,3445.84,27104.8,14027.4,15598.9,26442.9,870.451,4.71299e-06,1,2.70001e-12,3.70694e+06,2.61145e+06,-5.05769e+06,112781,-344323,-95136.9,-3.67761e+10,-1.41944e+11,1.16479e+10,-5.13028e+09,1.82009e+09,5.98203e+09,3.43456e+08,-2.15398e+08,1.86747e+07,-7.79095e+06,-1.14788e+07,1.07703e+07,2.64737e-23,0,1.32369e-23,1.88782e-08,-5.09678e-09,-1.37815e-08,3.90954e-07,1.7691e-06,-1.18724e-07,4.7346e-07,2.39296e-07,-7.12756e-07,-1.20595e-05,5.92162e-05,1.18701e-05,0.0400306,0.0400476,0.0400563,-1.02434e-06,5.89989e-07,4.33826e-07,-0,-0,-0,0,0,0,0.0424076,0.00581309,0.0366509,0.0423344,0.00789916,0.0366509,123.11,
123.7,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.25,3.987e+08,-3.83116e+07,-5.55947e+07,143.426,887.1,356.641,0.0423307,0.00581877,0.036649,-0.242915,-0.0192387,-0.223326,-0.943794,-5.33875e-07,8.22637e-07,-2.91247e-07,0.00562929,0.000158444,-1573345.292711919,-5880088.805471899,3015033.594424492,4490.764583,-3751.962871,-4951.59101,2065.364241,-7098.986295,-2025.119651,-2.407125896e-06,2.710182375e-06,2.690312962e-06,0.462414,5.82746,418830,3292.19,27065.4,14030,15540.1,26422.2,765.688,4.71299e-06,1,2.70003e-12,3.71918e+06,2.57712e+06,-5.0663e+06,111599,-345114,-93640.1,-3.73029e+10,-1.41758e+11,1.22269e+10,-5.12692e+09,1.86415e+09,5.9712e+09,3.42653e+08,-2.16573e+08,1.97888e+07,-7.83899e+06,-1.14043e+07,1.08144e+07,0,-2.64737e-23,0,1.89754e-08,-5.23728e-09,-1.37381e-08,3.98465e-07,1.77228e-06,-1.25263e-07,4.76723e-07,2.34916e-07,-7.11638e-07,-1.18611e-05,5.93027e-05,1.16305e-05,0.0400098,0.0400909,0.0401279,-1.02957e-06,5.92958e-07,4.34129e-07,-0,-0,-0,0,0,0,0.0424076,0.00581309,0.0366509,0.0423344,0.00789916,0.0366509,123.11,
123.8,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.25,3.987e+08,-3.83116e+07,-5.55947e+07,143.425,887.1,356.641,0.0423301,0.0058196,0.0366487,-0.244882,-0.0195408,-0.225085,-0.942862,-5.26327e-07,8.27593e-07,-3.03356e-07,0.00562924,0.000158442,-1572896.117721584,-5880464.038605271,3014538.319933159,4490.964689,-3751.214882,-4951.975596,2040.9633,-7114.697782,-1994.488281,-2.407574869e-06,2.708933114e-06,2.691402544e-06,0.462333,5.82754,418830,3426.63,27036.3,14053.2,15746.5,26300.8,716.124,4.71299e-06,1,2.70005e-12,3.7313e+06,2.54271e+06,-5.07477e+06,110413,-345894,-92140.8,-3.78294e+10,-1.41568e+11,1.28047e+10,-5.12339e+09,1.90816e+09,5.96019e+09,3.41845e+08,-2.1774e+08,2.09074e+07,-7.88679e+06,-1.13293e+07,1.08581e+07,-1.32369e-23,0,-1.32369e-23,1.90719e-08,-5.37864e-09,-1.36933e-08,4.06017e-07,1.77534e-06,-1.31847e-07,4.79933e-07,2.30555e-07,-7.10488e-07,-1.16634e-05,5.93854e-05,1.13921e-05,0.0399797,0.0400516,0.0400754,-1.02533e-06,6.02417e-07,4.20825e-07,-0,-0,-0,0,0,0,0.0424076,0.00581309,0.0366509,0.0423344,0.00789916,0.0366509,123.11,
123.9,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.25,3.987e+08,-3.83115e+07,-5.55947e+07,143.425,887.1,356.641,0.0423296,0.00582043,0.0366484,-0.246846,-0.0198428,-0.226842,-0.941921,-5.32021e-07,8.32899e-07,-3.01181e-07,0.00562919,0.000158439,-1572447.103413193,-5880839.046029549,3014043.206227073,4491.164656,-3750.467146,-4952.359965,2016.489039,-7130.194294,-1963.806074,-2.408005024e-06,2.707475512e-06,2.69250672e-06,0.462251,5.82762,418829,3354.98,27116.8,14038.7,15811.9,26331.3,554.351,4.71299e-06,1,2.70007e-12,3.74331e+06,2.50822e+06,-5.08308e+06,109223,-346665,-90639,-3.83555e+10,-1.41373e+11,1.33814e+10,-5.11969e+09,1.95211e+09,5.94899e+09,3.41032e+08,-2.189e+08,2.20304e+07,-7.93434e+06,-1.1254e+07,1.09015e+07,-1.32368e-23,0,-1.32368e-23,1.91676e-08,-5.52083e-09,-1.36468e-08,4.13608e-07,1.77829e-06,-1.38475e-07,4.83092e-07,2.26214e-07,-7.09306e-07,-1.14663e-05,5.94643e-05,1.11551e-05,0.0400667,0.0400479,0.0401227,-1.03428e-06,6.12206e-07,4.21772e-07,-0,-0,-0,0,0,0,0.0424076,0.00581309,0.0366509,0.0423344,0.00789916,0.0366509,123.11,
124,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.25,3.987e+08,-3.83114e+07,-5.55946e+07,143.425,887.1,356.641,0.0423291,0.00582127,0.0366481,-0.248809,-0.0201446,-0.228596,-0.940974,-5.27981e-07,8.3339e-07,-3.06034e-07,0.00562914,0.000158436,-1571997.888413284,-5881214.129556331,3013547.854831306,4491.364647,-3749.719062,-4952.744425,1991.942583,-7145.475109,-1933.07449,-2.408414691e-06,2.705808133e-06,2.693623674e-06,0.462169,5.8277,418829,3325.19,27105,14039.9,15876.3,26279.1,454.159,4.71299e-06,1,2.70009e-12,3.7552e+06,2.47366e+06,-5.09125e+06,108029,-347424,-89134.6,-3.88812e+10,-1.41173e+11,1.39569e+10,-5.11582e+09,1.99599e+09,5.93761e+09,3.40215e+08,-2.20052e+08,2.31579e+07,-7.98163e+06,-1.11784e+07,1.09445e+07,2.64737e-23,-2.64737e-23,0,1.92626e-08,-5.66383e-09,-1.35988e-08,4.21237e-07,1.78111e-06,-1.45146e-07,4.86199e-07,2.21893e-07,-7.08092e-07,-1.12698e-05,5.95394e-05,1.09195e-05,0.0400036,0.0400348,0.0400176,-1.03344e-06,6.17161e-07,4.15657e-07,-0,-0,-0,0,0,0,0.0424076,0.00581309,0.0366509,0.0423344,0.00789916,0.0366509,123.11,
124.1,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.33,2157.25,3.987e+08,-3.83113e+07,-5.55946e+07,143.425,887.1,356.641,0.0423285,0.0058221,0.0366477,-0.25077,-0.0204463,-0.23035,-0.940019,-5.21747e-07,8.33675e-07,-3.11788e-07,0.00562909,0.000158433,-1571548.834126455,-5881588.987421626,3013052.664268347,4491.564501,-3748.971231,-4953.128667,1967.324294,-7160.540022,-1902.293946,-2.408802449e-06,2.703929021e-06,2.694751976e-06,0.462088,5.82778,418828,3344.56,27015,14062.2,15951.7,26155.6,416.125,4.71299e-06,1,2.7001e-12,3.76696e+06,2.43902e+06,-5.09926e+06,106832,-348174,-87627.9,-3.94065e+10,-1.40969e+11,1.45312e+10,-5.11178e+09,2.03981e+09,5.92605e+09,3.39392e+08,-2.21196e+08,2.42898e+07,-8.02867e+06,-1.11023e+07,1.09872e+07,0,0,-1.32368e-23,1.93568e-08,-5.80764e-09,-1.35491e-08,4.28904e-07,1.78382e-06,-1.5186e-07,4.89253e-07,2.17593e-07,-7.06846e-07,-1.1074e-05,5.96106e-05,1.06853e-05,0.0400514,0.040056,0.0400306,-1.03036e-06,6.21889e-07,4.08608e-07,-0,-0,-0,0,0,0,0.0424275,0.00582127,0.0366481,0.0423291,0.00825821,0.0366481,124.11,
124.2,0,0,0,0,0,0,2.61791e+10,-1.32807e+11,-5.75721e+10,29801.5,4977.34,2157.25,3.98701e+08,-3.83112e+07,-5.55945e+07,143.424,887.1,356.641,0.042328,0.00582294,0.0366474,-0.252729,-0.0207479,-0.232101,-0.939056,-5.22918e-07,8.42943e-07,-3.20007e-07,0.00562903,0.00015843,-1571099.579147076,-5881963.921316679,3012557.236001398,4491.764377,-3748.223051,-4953.513,1942.635308,-7175.388333,-1871.465904,-2.4091666e-06,2.701836818e-06,2.695889759e-06,0.462006,5.82786,418828,3439.89,27080.6,14075.2,16162.4,26114.8,310.562,4.71299e-06,1,2.70012e-12,3.77861e+06,2.40431e+06,-5.10712e+06,105632,-348912,-86118.8,-3.99313e+10,-1.40761e+11,1.51044e+10,-5.10758e+09,2.08357e+09,5.9143e+09,3.38565e+08,-2.22332e+08,2.5426e+07,-8.07546e+06,-1.1026e+07,1.10295e+07,0,0,0,1.94502e-08,-5.95223e-09,-1.3498e-08,4.36607e-07,1.7864e-06,-1.58616e-07,4.92254e-07,2.13315e-07,-7.05569e-07,-1.0879e-05,5.9678e-05,1.04525e-05,0.0400425,0.0400091,0.040094,-1.03462e-06,6.3558e-07,3.9906e-07,-0,-0,-0,0,0,0,0.0424275,0.00582127,0.0366481,0.0423291,0.00825821,0.0366481,124.11,
